mr,ref
"name[The Eagle], area[riverside], near[Café Brazil]",The Eagle near Café Brazil is located on the riverside.
"name[The Eagle], familyfriendly[yes], near[Café Brazil]",The Eagle near Café Brazil is children friendly.
"name[The Eagle], customerrating[5 out of 5], familyfriendly[yes]",The Eagle is a child friendly place with a 5 out of 5 customer rating.
"name[The Eagle], familyfriendly[yes]",Bring your children down to The Eagle.
"name[The Eagle], area[riverside], familyfriendly[yes], near[Café Brazil]",The Eagle is a family friendly restaurant located on the riverside near Café Brazil.
"name[The Eagle], area[riverside], familyfriendly[yes]",Family dinner night wouldn't be complete without a riverside view at The Eagle.
"name[The Eagle], area[riverside], familyfriendly[yes], near[Café Brazil]","The Eagle, a riverside restaurant, is child-friendly, and is located near the Café Brazil."
"name[The Eagle], customerrating[5 out of 5]",The Eagle has a customer rating of 5 out of 5.
"name[The Eagle], customerrating[5 out of 5], area[riverside], familyfriendly[yes]",5 out of 5 for The Eagle with its family friendly nature and riverside location.
"name[The Eagle], area[riverside], familyfriendly[yes], near[Café Brazil]","Located near Café Brazil on the riverside, The Eagle is a family friendly restaurant."
"name[The Eagle], customerrating[5 out of 5], area[riverside], familyfriendly[yes]",The Eagle is a child-friendly riverside restaurant with a 5 out of 5 customer rating.
"name[The Eagle], familyfriendly[yes], near[Café Brazil]",The Eagle is a family friendly near Café Brazil.
"name[The Eagle], area[riverside], familyfriendly[yes], near[Café Brazil]",The Eagle is a kid friendly place in riverside near Café Brazil.
"name[The Eagle], area[riverside], near[Café Brazil]",In riverside is The Eagle near Café Brazil.
"name[The Eagle], customerrating[5 out of 5], familyfriendly[yes], near[Café Brazil]","Near Café Brazil you will find the customer rated 5 out of 5, family friendly, The Eagle."
"name[The Eagle], customerrating[5 out of 5], familyfriendly[yes]",The Eagle is family friendly with a 5 out of 5 customer rating.
"name[The Eagle], area[riverside], near[Café Brazil]",The Eagle is in Riverside near Café Brazil.
"name[The Eagle], customerrating[5 out of 5]",The Eagle received 5 out of 5 rating.
"name[The Eagle], area[city centre], near[Café Brazil]","The Eagle is an establishment located near Café Brazil, in the city centre."
"name[The Eagle], customerrating[average], area[city centre], near[Café Brazil]","The Eagle is an average rated establishment located near Café Brazil, in the city centre."
"name[The Eagle], area[city centre], near[Café Brazil]","The Eagle is a restaurant in the city centre, near Café Brazil."
"name[The Eagle], customerrating[average], familyfriendly[yes]",The Eagle is a family-friendly venue that has been rated average by customers.
"name[The Eagle], area[city centre], near[Café Brazil]",The Eagle is located in the city centre near Café Brazil.
"name[The Eagle], area[riverside], near[Café Brazil]",The Eagle is a venue in riverside near Café Brazil.
"name[The Eagle], customerrating[average], area[riverside], near[Café Brazil]",With an average customer rating The Eagle is located near Café Brazil in the riverside area.
"name[The Eagle], area[riverside], near[Café Brazil]",The Eagle is located near Café Brazil in the riverside area.
"name[The Eagle], customerrating[average]",The Eagle is average.
"name[The Eagle], area[riverside], familyfriendly[no], near[Café Brazil]",The Café Brazil is on the riverside where The Eagle sits. No families.
"name[The Eagle], area[riverside], near[Café Brazil]",The Café Brazil is on the riverside where The Eagle sits.
"name[The Eagle], customerrating[average], area[riverside], near[Café Brazil]",There is a venue in riverside called The Eagle. It is located near Café Brazil. They aren't family-friendly. Their ratings are average.
"name[The Eagle], area[riverside]",There is a venue in riverside called The Eagle.
"name[The Eagle], area[riverside], familyfriendly[yes], near[Café Brazil]",The Eagle in the riverside area near to the Café Brazil is a place friendly for family.
"name[The Eagle], area[riverside], near[Café Brazil]",The Eagle is located in the riverside area near to the Café Brazil.
"name[The Eagle], area[riverside], familyfriendly[yes]",The Eagle in riverside is family friendly.
"name[The Eagle], area[riverside], familyfriendly[yes], near[Café Brazil]",The Eagle is kid friendly and located near Café Brazil in the riverside area.
"name[The Eagle], customerrating[average], familyfriendly[yes]","One child friendly place, The Eagle, has an average rating."
"name[The Eagle], customerrating[average], familyfriendly[yes]",The Eagle is a family friendly establishment with an average customer rating.
"name[The Eagle], area[riverside], familyfriendly[yes], near[Café Brazil]",The Eagle is a family friendly place riverside near Café Brazil.
"name[The Eagle], familyfriendly[yes]",The Eagle is children friendly.
"name[The Eagle], area[riverside], near[Café Brazil]",The Eagle is near Café Brazil in the Riverside area.
"name[The Eagle], area[riverside], familyfriendly[yes], near[Café Brazil]",There is a family friendly restaurant called The Eagle in the riverside area near Café Brazil.
"name[The Eagle], area[riverside], near[Café Brazil]",The Eagle is near the riverside and Café Brazil.
"name[The Eagle], customerrating[average], familyfriendly[yes], near[Café Brazil]",The Eagle is over by Café Brazil. It is kid friendly and has a customer rating of average.
"name[The Eagle], near[Café Brazil]",The Eagle is over by Café Brazil.
"name[The Eagle], area[riverside], near[Café Brazil]","The Eagle is located on the riverside, in close proximity to Café Brazil."
"name[The Eagle], area[riverside], near[Café Brazil]","Here is a Café called The Eagle, located near Café Brazil, in the riverside region."
"name[The Eagle], area[riverside], near[Café Brazil]",The Eagle is located in the riverside area and is near Café Brazil.
"name[The Eagle], area[riverside], familyfriendly[yes], near[Café Brazil]",The Eagle is children friendly and located near Café Brazil in Riverside.
"name[The Eagle], area[riverside], near[Café Brazil]",By Café Brazil and the river side is The Eagle.
"name[The Eagle], area[riverside], near[Café Brazil]",The Eagle is located in Riverside near Café Brazil.
"name[The Eagle], area[riverside], familyfriendly[yes], near[Café Brazil]",The Eagle is a child-friendly Café at the riverside near Café Brazil.
"name[The Eagle], area[riverside], near[Café Brazil]",In the riverside area near Café Brazil you'll find The Eagle.
"name[The Eagle], customerrating[high], familyfriendly[yes], near[Café Brazil]","Near to Café Brazil, The Eagle is a kids friendly venue with a high customer rating"
"name[The Eagle], familyfriendly[yes], near[Café Brazil]",A kid friendly place is The Eagle and is close to Café Brazil.
"name[The Eagle], customerrating[high]",The Eagle has a high customer rating.
"name[The Eagle], customerrating[high], area[riverside], near[Café Brazil]","With a high customer rating, The Eagle is a riverside restaurant with a high customer rating located near Café Brazil."
"name[The Eagle], customerrating[high], area[riverside], familyfriendly[yes]",The Eagle is a highly rated children friendly eatery in the Riverside area.
"name[The Eagle], customerrating[high]",The Eagle is highly rated by customers.
"name[The Eagle], area[riverside], near[Café Brazil]",The Eagle is located in the riverside area near Café Brazil.
"name[The Eagle], area[riverside], near[Café Brazil]","The Eagle is located at the riverside, near Café Brazil."
"name[The Eagle], area[riverside], familyfriendly[yes], near[Café Brazil]",There is a great place for the whole family. It is called The Eagle. You can find it in the riverside district close to Café Brazil.
familyfriendly[yes],There is a great place for the whole family.
"customerrating[high], familyfriendly[yes]","High customer Ratings, Children Friendly."
"name[The Eagle], area[riverside], near[Café Brazil]",Near Café Brazil in the Riverside area is The Eagle.
"name[The Eagle], customerrating[high], familyfriendly[yes]","Children Friendly, The Eagle, has high customer rating."
"name[The Eagle], area[riverside], familyfriendly[yes], near[Café Brazil]",The Eagle is a kid-friendly venue situated near Café Brazil in the riverside area.
"name[The Eagle], customerrating[high], familyfriendly[yes], near[Café Brazil]","The Eagle has a high rating, is near Café Brazil and is kid friendly."
"name[The Eagle], area[city centre], familyfriendly[no], near[Café Brazil]",The Eagle is a non family-friendly restaurant located in the centre of the city near Café Brazil.
"name[The Eagle], area[city centre], near[Café Brazil]",The Eagle is a restaurant that is located near Café Brazil in city centre.
"name[The Eagle], customerrating[low], familyfriendly[no]",The Eagle is a restaurant that is not friendly to families and has low customer ratings.
"name[The Eagle], area[city centre], familyfriendly[yes], near[Café Brazil]",The Eagle is family-friendly located near Café Brazil in city centre.
"name[The Eagle], area[city centre], near[Café Brazil]",The Eagle is located near Café Brazil in city centre.
"name[The Eagle], familyfriendly[no], near[Café Brazil]",The Eagle is located near Café Brazil and is not family friendly.
"name[The Eagle], customerrating[low], familyfriendly[no], near[Café Brazil]",The Eagle is one-star and not family friendly. It is located near Café Brazil.
"name[The Eagle], customerrating[low], familyfriendly[no]",The Eagle is one-star and not family friendly.
"name[The Eagle], area[riverside], near[Café Brazil]",A restaurant that is located in Riverside near Café Brazil is The Eagle.
"name[The Eagle], area[riverside], near[Café Brazil]",The Eagle is located at the riverside near Café Brazil.
"name[The Eagle], customerrating[low], familyfriendly[no], near[Café Brazil]","The Eagle near Café Brazil is a low-quality, non family friendly place."
"name[The Eagle], area[riverside], near[Café Brazil]",Near Café Brazil in riverside is The Eagle.
"name[The Eagle], near[Café Brazil]",Café Brazil is located in the City centre in The Eagle
"name[The Eagle], area[riverside], near[Café Brazil]","The Eagle, just off the river by Café Brazil, is a poor choice of a place to take a family."
"name[The Eagle], near[Café Brazil]",In The Eagle in the City centre there is Café Brazil
"name[The Eagle], near[Café Brazil]","Near Café Brazil, there is an establishment known as The Eagle."
"name[The Eagle], area[riverside], familyfriendly[yes], near[Café Brazil]",The Eagle is in the riverside area near Café Brazil and is children friendly
"customerrating[low], area[riverside], familyfriendly[yes], near[Café Brazil]",There is a low end child friendly restaurant located in riverside near Café Brazil.
"name[The Eagle], customerrating[low], familyfriendly[yes]",The Eagle has a customer rating that is low but is family friendly.
"name[The Eagle], area[riverside], near[Café Brazil]",The Eagle is a lovely place near Café Brazil in the area of Riverside with nice clientele
"name[The Eagle], area[riverside], familyfriendly[yes], near[Café Brazil]",The Eagle is children friendly in the riverside area near Café Brazil
"name[The Eagle], familyfriendly[yes]",The Eagle is a family friendly establishment.
"name[The Eagle], area[riverside], familyfriendly[yes], near[Café Brazil]","The Eagle is a lesser known eatery on the riverside, close to Café Brazil and welcomes diners with children."
"name[The Eagle], area[riverside], near[Café Brazil]","On the riverside, near to Café Brazil, is a restaurant called The Eagle."
"name[The Eagle], customerrating[low], familyfriendly[yes]",The Eagle is a family friendly restaurant with low customer ratings.
"name[The Eagle], area[riverside], familyfriendly[yes], near[Café Brazil]","The Eagle is a family-friendly restaurant situated by the riverside, near Café Brazil."
"name[The Eagle], customerrating[low], familyfriendly[yes]",The Eagle has a low customer rating but is family friendly.
"name[The Eagle], eattype[coffee shop], food[Chinese], pricerange[£20-25]",The Eagle is a coffee shop that serves Chinese food for a price range £20-25.
"name[The Eagle], food[Chinese], customerrating[high]",The Eagle is a Café that has received high reviews for its Chinese food.
"name[The Eagle], eattype[coffee shop], food[Chinese], pricerange[£20-25]",The Eagle is a coffee shop that provides Chinese food in the £20-£25 price range.
"food[Chinese], pricerange[£20-25], customerrating[high]",Enjoy highly rated Chinese dishes for £20-25.
area[city centre],Located in the city center.
"name[The Eagle], eattype[coffee shop], food[Chinese], pricerange[£20-25]",The Eagle is a coffee shop providing Chinese food in the £20-25 price range.
"name[The Eagle], eattype[coffee shop], food[Chinese], pricerange[£20-25]",The Eagle is a coffee shop providing Chinese food in the £20-25 price range.
"name[The Eagle], eattype[coffee shop], food[Chinese], pricerange[£20-25]",The Eagle is a coffee shop providing Chinese food in the £20-25 price range.
"name[The Eagle], eattype[coffee shop], food[Chinese], pricerange[£20-25]",The Eagle is a coffee shop providing Chinese food in the £20-25 price range.
"name[The Eagle], eattype[coffee shop], area[riverside], familyfriendly[yes]",The Eagle is a child friendly coffee shop on the riverside.
"name[The Eagle], eattype[coffee shop], food[Chinese]",The Eagle is a coffee shop which also does Chinese food.
"name[The Eagle], eattype[coffee shop], food[Chinese], pricerange[£20-25]",The Eagle is a coffee shop providing Chinese food in the £20-25 price range.
"name[The Eagle], eattype[coffee shop], food[Chinese], pricerange[£20-25]",The Eagle is a coffee shop providing Chinese food in the £20-25 price range.
"name[The Eagle], eattype[coffee shop], food[Chinese], pricerange[cheap]",The Eagle is a coffee shop where you can eat Chinese food very cheaply.
"name[The Eagle], eattype[coffee shop], food[Chinese]",There is a coffee shop called The Eagle that has Chinese food.
"name[The Eagle], food[Chinese], area[riverside], near[Burger King]","On the riverside, near Burger King, you will find The Eagle."
"name[The Eagle], food[Chinese], area[riverside], near[Burger King]",The Eagle can be found in the riverside area near Burger King.
"name[The Eagle], eattype[coffee shop], food[Chinese], pricerange[cheap]",The Eagle is a coffee shop that serves cheap Chinese food.
"name[The Eagle], eattype[coffee shop], food[Chinese], pricerange[cheap]",The Eagle is a Chinese food coffee shop with inexpensive food.
"name[The Eagle], eattype[coffee shop], food[Chinese], familyfriendly[no]","The Eagle is an excellent, non family-friendly coffee shop that also serves Chinese food."
"name[The Eagle], eattype[coffee shop], food[Chinese], customerrating[5 out of 5]",The Eagle is a Chinese coffee shop with a 5 out of 5 rating.
"name[The Eagle], eattype[coffee shop], food[Chinese], pricerange[cheap]",The Eagle is a coffee shop providing Chinese food in the cheap price range.
"name[The Eagle], eattype[coffee shop], food[Chinese]",The Eagle is a coffee shop which serves Chinese food.
"name[The Eagle], eattype[coffee shop], food[Chinese], pricerange[cheap]",The Eagle coffee shop provides cheap and cheerful Chinese food.
"name[The Eagle], eattype[coffee shop], food[Chinese], pricerange[cheap]",The Eagle is a coffee shop providing Chinese food in the cheap price range.
"name[The Eagle], eattype[coffee shop], food[Chinese], pricerange[cheap]",The Eagle is a coffee shop providing Chinese food in the cheap price range.
"name[The Eagle], eattype[coffee shop], food[Chinese], pricerange[cheap]",The Eagle is a coffee shop providing Chinese food in the cheap price range.
"name[The Eagle], eattype[coffee shop], food[Chinese], area[city centre]","For Chinese food in the city centre on a budget, you could try The Eagle coffee shop."
"name[The Eagle], eattype[coffee shop], food[Chinese], pricerange[cheap]",The Eagle is a coffee shop serving Chinese food at low prices.
"name[The Eagle], eattype[coffee shop], food[Chinese], pricerange[cheap]",The Eagle is a coffee shop providing Chinese food in the cheap price range.
"name[The Eagle], eattype[coffee shop], food[Chinese], pricerange[cheap]",The Eagle coffee shop serves cheap Chinese food.
"name[The Eagle], eattype[coffee shop], food[Chinese], pricerange[cheap]",The Eagle is a coffee shop providing Chinese food in the cheap price range.
"name[The Eagle], eattype[coffee shop], food[Chinese], pricerange[cheap]",The Eagle is a coffee shop providing Chinese food in the cheap price range.
"name[The Eagle], eattype[coffee shop], food[Chinese], pricerange[high]",The Eagle is a coffee shop which offers Chinese food and has a high price range.
"name[The Eagle], eattype[coffee shop], food[Chinese], pricerange[high]",The Eagle is a coffee shop that serves expensive Chinese food.
"name[The Eagle], food[Chinese], area[city centre]",Delicious Chinese food offered at The Eagle is located center.
"name[The Eagle], eattype[coffee shop], food[Chinese]","As a coffee shop also offering up Chinese Food, The Eagle is a wonderful play to visit."
"name[The Eagle], eattype[coffee shop], food[Chinese]",The Eagle is a coffee shop that offers Chinese food.
"name[The Eagle], eattype[coffee shop], food[Chinese]",The Eagle is a coffee shop offering Chinese food.
"name[The Eagle], eattype[coffee shop], area[riverside], familyfriendly[no]","The Eagle is a coffee shop for adults, located on the riverside."
"name[The Eagle], eattype[coffee shop], food[Chinese]","If you like Chinese food, there is a coffee shop called The Eagle that has it."
"name[The Eagle], eattype[coffee shop], food[Chinese], pricerange[high]",The Eagle is a coffee shop which serves Chinese food at a high price.
"name[The Eagle], eattype[coffee shop], food[Chinese]",The Eagle is a coffee chop with Chinese food.
"name[The Eagle], eattype[coffee shop], area[city centre], familyfriendly[no]",The Eagle is an adults only coffee shop in the city centre.
"name[The Eagle], eattype[coffee shop], food[Chinese]",The Eagle is a coffee shop that serves Chinese.
"name[The Eagle], eattype[coffee shop], food[Chinese], pricerange[high]",The Eagle is a coffee shop providing Chinese food in the high price range.
"name[The Eagle], eattype[coffee shop], food[Chinese], pricerange[high]",The Eagle is a coffee shop providing Chinese food in the high price range.
"name[The Eagle], eattype[coffee shop], food[Chinese], pricerange[high]",The Eagle is a coffee shop providing Chinese food in the high price range.
"name[The Eagle], eattype[coffee shop], food[Chinese], pricerange[high]",The Eagle is a coffee shop providing Chinese food in the high price range.
"name[The Eagle], eattype[coffee shop], food[Chinese]",There is a coffee shop named The Eagle that serves Chinese food.
"name[The Eagle], eattype[coffee shop], food[Chinese], pricerange[less than £20]",The Eagle is a coffee shop providing Chinese for under £20.
"name[The Eagle], eattype[coffee shop], food[Chinese], pricerange[less than £20]",The Eagle is a coffee chop providing Chinese food for under £20.
"name[The Eagle], eattype[coffee shop], food[Chinese], pricerange[less than £20]",The Eagle is a coffee shop providing Chinese food in the less than £20 price range.
"name[The Eagle], eattype[coffee shop], food[Chinese], pricerange[less than £20]",The Eagle is a coffee shop providing Chinese food in the less than £20 price range.
"name[The Eagle], eattype[coffee shop], food[Chinese], customerrating[low]",The Eagle is a low customer rated coffee shop that serves Chinese food.
"name[The Eagle], eattype[coffee shop], familyfriendly[yes]","If you're looking for a family friendly coffee shop, The Eagle just may be your spot."
"name[The Eagle], area[city centre]",The Eagle is in the center.
"name[The Eagle], pricerange[less than £20], customerrating[low]",The Eagle is a restaurant providing take-away deliveries in the low price range.
"name[The Eagle], eattype[coffee shop], food[Chinese]",The Eagle is a coffee shop offering Chinese food.
"name[The Eagle], eattype[coffee shop], food[Chinese], pricerange[less than £20]",The Eagle is a coffee shop providing Chinese food in a price range less than 20 pounds.
"name[The Eagle], eattype[coffee shop], food[Chinese]",The Eagle is a Chinese coffee shop.
"name[The Eagle], eattype[coffee shop], food[Chinese]",The Eagle is a coffee shop serves Chinese food.
"name[The Eagle], eattype[coffee shop], food[Chinese]",The Eagle is a coffee shop that serves Chinese foods.
"name[The Eagle], eattype[coffee shop], food[Chinese], pricerange[less than £20]",The Eagle is a coffee shop serving Chinese food for less than 20 pounds.
"name[The Eagle], food[Chinese], pricerange[moderate], customerrating[1 out of 5]","For moderately priced Chinese food, there is The Eagle."
"food[Chinese], area[city centre]",There is a Chinese restaurant in the city center.
"name[The Eagle], eattype[coffee shop], pricerange[moderate], customerrating[1 out of 5]",The Eagle is a coffee shop in the moderate price range.
"name[The Eagle], eattype[coffee shop]",There's a coffee shop called The Eagle.
"name[The Eagle], eattype[coffee shop], food[Chinese], familyfriendly[no]",The Eagle is a Chinese food coffee shop for adults and is not kid friendly.
"name[The Eagle], food[Chinese], area[riverside], near[Burger King]",Near the Burger King in the riverside area you will find The Eagle.
"name[The Eagle], eattype[coffee shop], food[Chinese]",The Eagle is a coffee shop with Chinese food.
"name[The Eagle], eattype[coffee shop], food[Chinese]",The Eagle is a coffee shop that also serves Chinese food.
"name[The Eagle], food[Chinese], area[city centre], near[Burger King]",The Eagle is located in the city centre near Burger King.
"name[The Eagle], eattype[coffee shop], food[Chinese], area[city centre]",There is a Chinese food coffee shop called The Eagle located in the center.
"name[The Eagle], eattype[coffee shop], food[Chinese]",The Eagle is a coffee shop that also serves Chinese food.
"name[The Eagle], eattype[coffee shop], food[Chinese], area[riverside]","Located in the riverside area, The Eagle is a coffee shop that also sells Chinese food."
"name[The Eagle], eattype[coffee shop], food[Chinese], pricerange[more than £30]",The Eagle is a coffee shop which serves Chinese food costing more than 30 pounds.
"eattype[coffee shop], food[Chinese], area[city centre]",The Chinese Eagle coffee shop which is in the center.
"name[The Eagle], eattype[coffee shop], food[Chinese]",The Eagle is a coffee shop with Chinese food.
"name[The Eagle], food[Chinese], area[city centre]",A good choice for Chinese food in the city centre is The Eagle.
"name[The Eagle], food[Chinese], customerrating[high]",A highly-rated Chinese establishment is The Eagle.
"name[The Eagle], eattype[coffee shop], food[Chinese], pricerange[more than £30]",The Eagle is a coffee shop which serves Chinese food at a minimum cost of £30.
"name[The Eagle], eattype[coffee shop], food[Chinese], near[Burger King]","Located near Burger King, The Eagle is a coffee shop styled joint that sells Chinese food."
"name[The Eagle], eattype[coffee shop], food[Chinese], area[city centre]",The Eagle is a coffee shop in the city centre that serves Chinese food.
"name[The Eagle], eattype[coffee shop], food[Chinese]",The Eagle is a coffee shop and Chinese food is also available.
"name[The Eagle], eattype[coffee shop], food[Chinese]",The Eagle is a coffee shop and Chinese food is also available.
"name[The Eagle], eattype[coffee shop], food[Chinese], near[Burger King]",Located near Burger King is a coffee shop serving Chinese food called The Eagle.
"name[The Eagle], eattype[coffee shop], food[Chinese]",The Eagle is a Chinese coffee shop.
"name[The Eagle], eattype[coffee shop], food[Chinese], pricerange[more than £30]",The Eagle is a coffee shop that serves Chinese food with a price range of over £30.
"name[The Eagle], eattype[coffee shop], area[riverside]",Near the river there is a coffee shop called The Eagle.
"name[The Eagle], eattype[coffee shop]","The Eagle coffee shop, serving"
"name[The Eagle], eattype[coffee shop], area[city centre], near[Burger King]","The Eagle is a coffee chop located in the city centre, near Burger King."
"name[The Eagle], eattype[coffee shop], food[English]",The Eagle is an English coffee shop.
"name[The Eagle], familyfriendly[yes], near[Burger King]",The Eagle is kid friendly and located near the Burger King.
"name[The Eagle], eattype[coffee shop], familyfriendly[yes]",The Eagle is a kid friendly coffee shop.
"name[The Eagle], eattype[coffee shop], food[English]",The Eagle coffee Shop providing English Food.
"name[The Eagle], eattype[coffee shop], food[English]",The Eagle coffee Shop providing English Food.
"name[The Eagle], food[English], area[riverside], near[Burger King]",The Eagle is a kid friendly restaurant that serves English food near Burger King in the riverside area.
"name[The Eagle], eattype[coffee shop], familyfriendly[yes], near[Burger King]",The Eagle is a family friendly coffee shop located next to Burger King.
"name[The Eagle], eattype[coffee shop], near[Burger King]",The Eagle is a coffee shop near Burger King.
"name[The Eagle], eattype[coffee shop], food[English], near[Burger King]",The English coffee shop near Burger King is called The Eagle.
"eattype[coffee shop], customerrating[5 out of 5], area[city centre], near[Burger King]",Come check out this 5 out of 5 rated coffee shop in the city centre near Burger King.
"name[The Eagle], eattype[coffee shop], pricerange[cheap], area[city centre]",The Eagle is a cheap coffee shop located in the city centre.
"name[The Eagle], food[English], pricerange[cheap], customerrating[5 out of 5]","For a low cost eatery serving English food, The Eagle is rated 5 out of 5 by past customers."
"name[The Eagle], eattype[coffee shop], pricerange[cheap], customerrating[5 out of 5]","The Eagle is a low priced, 5 out of 5 costumer-rated coffee shop."
"name[The Eagle], food[English], pricerange[cheap]",The Eagle serves low cost English style food.
"name[The Eagle], eattype[coffee shop], pricerange[cheap]",The Eagle is a coffee shop in the affordable price bracket.
"name[The Eagle], eattype[coffee shop], food[English], near[Burger King]",The Eagle is a coffee shop serving British food next to Burger King.
"eattype[coffee shop], area[riverside], near[Burger King]","Near Burger King, by the riverside, there's a coffee shop."
"name[The Eagle], pricerange[cheap], area[riverside]",There's a cheap place by the river called The Eagle.
"name[The Eagle], food[English], area[riverside], near[Burger King]",The Eagle serves English food in riverside area near Burger King.
"name[The Eagle], eattype[coffee shop], food[English], pricerange[cheap]",The Eagle is a coffee shop providing English food and drink for cheap.
"name[The Eagle], eattype[coffee shop], food[English]",The Eagle is an English food and coffee shop.
name[The Eagle],Welcome to the The Eagle.
name[The Eagle],Welcome to the The Eagle.
"name[The Eagle], eattype[coffee shop], food[English], near[Burger King]","coffee Shop, The Eagle, is a coffee shop offering English cuisine by the Burger King"
"name[The Eagle], eattype[coffee shop], food[English]",The Eagle is a coffee shop serving British food.
"name[The Eagle], eattype[coffee shop], pricerange[cheap], area[riverside]",The Eagle is a cheap coffee shop on the riverside.
"name[The Eagle], eattype[coffee shop], food[English], familyfriendly[no]",The Eagle is a non children friendly English coffee shop.
"name[The Eagle], eattype[coffee shop], area[city centre], near[Burger King]",A coffee shop located in the city centre near Burger King is The Eagle.
"name[The Eagle], eattype[coffee shop], area[city centre], near[Burger King]","Located near Burger King in the city centre, The Eagle serves Italian food and acts as a coffee shop."
"name[The Eagle], eattype[coffee shop], near[Burger King]",Near Burger King is a coffee shop called The Eagle.
"name[The Eagle], eattype[coffee shop], area[city centre], near[Burger King]",The Eagle is a coffee shop near Burger King in the center of the city.
"name[The Eagle], eattype[coffee shop], food[English], customerrating[1 out of 5]","The Eagle coffee shop has a 1 out of 5 customer rating, where you can get English food."
"name[The Eagle], eattype[coffee shop], pricerange[high]",A coffee shop called The Eagle has a high price range.
"name[The Eagle], customerrating[1 out of 5], area[riverside], near[Burger King]",The Eagle near Burger King in riverside has a 1 out of 5 customer rating.
"name[The Eagle], area[riverside], near[Burger King]",The Eagle is located in the riverside area near Burger King.
"name[The Eagle], eattype[coffee shop], familyfriendly[yes]",The Eagle coffee shop is family friendly.
"name[The Eagle], eattype[coffee shop], pricerange[high], near[Burger King]",The Eagle is a high end coffee shop located at the end of the city beside Burger King.
"name[The Eagle], pricerange[high], near[Burger King]",Beside the Burger King at the end of the city is a high priced restaurant called The Eagle.
"name[The Eagle], area[city centre], near[Burger King]",The Eagle is located in the city centre area near Burger King.
"name[The Eagle], food[English], area[city centre], near[Burger King]","The Eagle, serving English food, has opened near Burger King in the city centre."
"name[The Eagle], area[riverside], near[Burger King]",The Eagle is near Burger King in riverside.
"name[The Eagle], pricerange[high], customerrating[average]",The Eagle has an average customer rating and a high price range.
"name[The Eagle], eattype[coffee shop], food[English], familyfriendly[yes]",The Eagle is a child friendly coffee shop with English food.
"name[The Eagle], eattype[coffee shop], area[riverside], near[Burger King]",The Eagle is a coffee shop along the riverside near Burger King.
"name[The Eagle], eattype[coffee shop], food[English], near[Burger King]","Near the Burger King is a coffee shop called, The Eagle, that serves traditional English food."
"name[The Eagle], area[riverside], near[Burger King]","The Eagle is located just below the river, near Burger King."
"name[The Eagle], eattype[coffee shop], food[English], pricerange[high]",The Eagle is a high priced coffee shop offering British food.
"name[The Eagle], eattype[coffee shop], food[English], pricerange[less than £20]",The Eagle is a coffee shop selling English food with an average price range.
"name[The Eagle], eattype[coffee shop], near[Burger King]",The Eagle is a coffee shop by Burger King.
"name[The Eagle], eattype[coffee shop], pricerange[less than £20], near[Burger King]",A coffee shop called The Eagle is located by Burger King and has cheap pricing.
"name[The Eagle], eattype[coffee shop], customerrating[low], near[Burger King]",The Eagle is a coffee shop located by Burger King. It has Breakfast and is poor in rating.
"name[The Eagle], eattype[coffee shop], near[Burger King]",The Eagle is a coffee shop located by Burger King.
"name[The Eagle], eattype[coffee shop], familyfriendly[no], near[Burger King]",The Eagle coffee shop in Cambridge is not family friendly. It is located east of Burger King.
"name[The Eagle], eattype[coffee shop], familyfriendly[no]",The Eagle coffee shop in Cambridge is not family friendly.
"name[The Eagle], eattype[coffee shop], near[Burger King]",The Eagle coffee shop is located east of Burger King.
"name[The Eagle], eattype[coffee shop], area[riverside], near[Burger King]",The Eagle coffee shop is located near Burger King next to the river.
"name[The Eagle], area[riverside], near[Burger King]",The Eagle is located in the riverside area near Burger King.
"name[The Eagle], eattype[coffee shop], pricerange[less than £20], familyfriendly[yes]",The Eagle is a family friendly coffee shop with prices less than £20.
"name[The Eagle], eattype[coffee shop], pricerange[less than £20], familyfriendly[yes]",The Eagle is a family-friendly coffee shop that sells inexpensive breakfast.
"name[The Eagle], eattype[coffee shop], area[city centre], near[Burger King]","There is a coffee shop in the city centre called The Eagle, located near Burger King."
"name[The Eagle], eattype[coffee shop], food[English]",The Eagle is a coffee shop also do English food.
"name[The Eagle], eattype[coffee shop], pricerange[moderate], customerrating[1 out of 5]",The Eagle is a moderately priced coffee shop with a low customer rating.
"name[The Eagle], eattype[coffee shop], customerrating[1 out of 5]",There is a coffee shop with a customer rating of 1 out of 5 called The Eagle.
"name[The Eagle], area[riverside], near[Burger King]",The Eagle is in riverside near Burger King.
"name[The Eagle], eattype[coffee shop], pricerange[moderate], customerrating[1 out of 5]",The Eagle is a coffee shop with a moderate price range.
"name[The Eagle], eattype[coffee shop], area[riverside]",In the riverside area is a coffee shop name The Eagle.
"name[The Eagle], eattype[coffee shop], food[English], customerrating[1 out of 5]",The Eagle is a one-star coffee shop that offers English breakfast.
"name[The Eagle], eattype[coffee shop], familyfriendly[yes], near[Burger King]",A family friendly coffee shop named The Eagle is located near Burger King.
"name[The Eagle], eattype[coffee shop], food[English]",The Eagle coffee shop serves English food.
"name[The Eagle], eattype[coffee shop], familyfriendly[yes], near[Burger King]",A family friendly coffee shop called The Eagle is located near Burger King.
"name[The Eagle], eattype[coffee shop], familyfriendly[no]",The Eagle is a coffee shop that isn't kids-friendly.
